,rank_year,ranks,title,author,no_of_reviews,ratings,price,cover_type,genre
0,2009,1.0,The Lost Symbol,Dan Brown,16118.0,4.4,12.49,Hardcover,Fiction
1,2009,2.0,The Shack: Where Tragedy Confronts Eternity,William P. Young,23392.0,4.7,13.4,Paperback,Fiction
2,2009,3.0,Liberty and Tyranny: A Conservative Manifesto,Mark R. Levin,5036.0,4.8,9.93,Hardcover,Non Fiction
3,2009,4.0,"Breaking Dawn (The Twilight Saga, Book 4)",Stephenie Meyer,16912.0,4.7,14.3,Hardcover,Fiction
4,2009,5.0,Going Rogue: An American Life,Sarah Palin,1572.0,4.6,9.99,Hardcover,Non Fiction
5,2009,6.0,StrengthsFinder 2.0,Gallup,7082.0,4.1,18.29,Hardcover,Non Fiction
6,2009,7.0,The Help,Kathryn Stockett,18068.0,4.8,12.66,Hardcover,Fiction
7,2009,8.0,New Moon (The Twilight Saga),Stephenie Meyer,12329.0,4.7,17.56,Paperback,Fiction
8,2009,9.0,The Twilight Saga Collection,Stephenie Meyer,6100.0,4.7,58.9,Hardcover,Fiction
9,2009,10.0,Outliers: The Story of Success,Malcolm Gladwell,22209.0,4.7,16.04,Hardcover,Non Fiction
10,2009,11.0,Eclipse (Twilight),Stephenie Meyer,12771.0,4.7,19.62,Hardcover,Fiction
11,2009,12.0,"Twilight (The Twilight Saga, Book 1)",Stephenie Meyer,22103.0,4.7,15.49,Paperback,Fiction
12,2009,13.0,"Glenn Beck's Common Sense: The Case Against an Out-of-Control Government, Inspired by Thomas Paine",Glenn Beck,1421.0,4.6,5.91,Paperback,Non Fiction
13,2009,14.0,Three Cups of Tea: One Man's Mission to Promote Peace - One School at a Time,Greg Mortenson,3497.0,4.4,11.49,Paperback,Non Fiction
14,2009,15.0,The Love Dare,Stephen Kendrick,3298.0,4.8,11.78,Paperback,Non Fiction
15,2009,16.0,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",Steve Harvey,7043.0,4.6,20.45,Hardcover,Non Fiction
16,2009,17.0,"Dog Days (Diary of a Wimpy Kid, Book 4) (Volume 4)",Jeff Kinney,7979.0,4.7,11.6,Hardcover,Fiction
17,2009,18.0,Under the Dome: A Novel,Stephen King,9110.0,4.4,31.61,Hardcover,Fiction
18,2009,19.0,The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,14884.0,4.7,10.42,Paperback,Fiction
19,2009,20.0,Eat This Not That! Supermarket Survival Guide: The No-Diet Weight Loss Solution,David Zinczenko,929.0,4.5,10.76,Paperback,Non Fiction
20,2009,21.0,Arguing with Idiots: How to Stop Small Minds and Big Government,Glenn Beck,895.0,4.6,10.5,Hardcover,Non Fiction
21,2009,22.0,"Mastering the Art of French Cooking, Volume I: 50th Anniversary Edition: A Cookbook",Julia Child,7568.0,4.8,28.49,Hardcover,Non Fiction
22,2009,23.0,Sookie Stackhouse,Charlaine Harris,995.0,4.7,82.15,Mass Market Paperback,Fiction
23,2009,24.0,The Time Traveler's Wife,Audrey Niffenegger,6592.0,4.5,9.99,Paperback,Fiction
24,2009,25.0,"Publication Manual of the American Psychological Association, 6th Edition",American Psychological Association,12674.0,4.5,24.29,Paperback,Non Fiction
25,2009,26.0,True Compass: A Memoir,Edward M. Kennedy,509.0,4.5,13.98,Hardcover,Non Fiction
26,2009,27.0,The Girl with the Dragon Tattoo (Millennium Series),Stieg Larsson,15466.0,4.5,9.49,Paperback,Fiction
27,2009,28.0,The 5000 Year Leap,W. Cleon Skousen,2565.0,4.8,16.6,Paperback,Non Fiction
28,2009,29.0,Good to Great: Why Some Companies Make the Leap and Others Don't,Jim Collins,5803.0,4.5,16.5,Hardcover,Non Fiction
29,2009,30.0,Eclipse (Twilight Sagas),Stephenie Meyer,12771.0,4.7,23.9,Paperback,Fiction
30,2009,31.0,Where the Wild Things Are,Maurice Sendak,32044.0,4.9,13.2,Hardcover,Fiction
31,2009,32.0,"The Five Dysfunctions of a Team: A Leadership Fable, 20th Anniversary Edition",Patrick Lencioni,6262.0,4.6,20.72,Hardcover,Non Fiction
32,2009,33.0,Olive Kitteridge,Elizabeth Strout,11519.0,4.3,8.77,Paperback,Fiction
33,2009,34.0,Dead And Gone: A Sookie Stackhouse Novel (Sookie Stackhouse/True Blood),Charlaine Harris,2790.0,4.7,11.74,Hardcover,Fiction
34,2009,35.0,"Eat This, Not That! Thousands of Simple Food Swaps that Can Save You 10, 20, 30 Pounds--or More!",David Zinczenko,1158.0,4.3,14.97,Paperback,Non Fiction
35,2009,36.0,"Super Freakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance",Steven D. Levitt,2373.0,4.6,17.54,Hardcover,Non Fiction
36,2009,37.0,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,5732.0,4.4,12.99,Paperback,Non Fiction
37,2009,38.0,Crazy Love: Overwhelmed by a Relentless God,Francis Chan,1920.0,4.7,16.48,Paperback,Non Fiction
38,2009,39.0,"The Last Olympian (Percy Jackson and the Olympians, Book 5)",Rick Riordan,14955.0,4.8,10.44,Hardcover,Fiction
39,2009,40.0,The Elegance of the Hedgehog,Muriel Barbery,3486.0,4.2,9.09,Paperback,Fiction
40,2009,41.0,"I, Alex Cross",James Patterson,3242.0,4.6,9.8,Hardcover,Fiction
41,2009,42.0,The Girl Who Played with Fire (Millennium),Stieg Larsson,10693.0,4.7,22.8,Hardcover,Fiction
42,2009,43.0,The Last Lecture,Randy Pausch,5899.0,4.7,14.95,Hardcover,Non Fiction
43,2009,44.0,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,886.0,4.6,14.72,Paperback,Non Fiction
44,2009,45.0,Watchmen,Alan Moore,7746.0,4.8,33.99,Paperback,Fiction
45,2009,46.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,1676.0,4.6,19.99,Paperback,Non Fiction
46,2009,47.0,The Book of Basketball: The NBA According to The Sports Guy,Bill Simmons,1387.0,4.7,25.0,Hardcover,Non Fiction
47,2009,48.0,"Divine Soul Mind Body Healing and Transmission System: The Divine Way to Heal You, Humanity, Mother Earth, and All Universes",Zhi Gang Sha,60.0,4.6,16.0,Hardcover,Non Fiction
48,2009,51.0,Diary of a Wimpy Kid Do-it-yourself Book,Jeff Kinney,9371.0,4.8,21.98,Hardcover,Fiction
49,2009,52.0,Open: An Autobiography,Andre Agassi,8639.0,4.7,15.71,Hardcover,Non Fiction
50,2009,53.0,Pride and Prejudice and Zombies,Jane Austen,2047.0,4.3,9.78,Paperback,Fiction
51,2009,54.0,Cook Yourself Thin: Skinny Meals You Can Make in Minutes,"Lifetime Television,",888.0,4.3,10.95,Paperback,Non Fiction
52,2009,55.0,Hungry Girl: 200 Under 200: 200 Recipes Under 200 Calories,Lisa Lillien,901.0,4.4,9.54,Paperback,Non Fiction
53,2009,56.0,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher McDougall,11833.0,4.7,18.49,Hardcover,Non Fiction
54,2009,57.0,A Bold Fresh Piece of Humanity,Bill O'Reilly,764.0,4.7,7.96,Hardcover,Non Fiction
55,2009,58.0,The Pioneer Woman Cooks: Recipes from an Accidental Country Girl,Ree Drummond,5477.0,4.8,14.52,Hardcover,Non Fiction
56,2009,59.0,The Book Thief,Markus Zusak,34536.0,4.7,6.99,Paperback,Fiction
57,2009,60.0,South of Broad,Pat Conroy,2484.0,4.5,15.85,Hardcover,Fiction
58,2009,61.0,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,3678.0,4.6,10.33,Paperback,Non Fiction
59,2009,62.0,The Host,Stephenie Meyer,9715.0,4.6,20.58,Hardcover,Fiction
60,2009,63.0,Master Your Metabolism: The 3 Diet Secrets to Naturally Balancing Your Hormones for a Hot and Healthy Body!,Jillian Michaels,929.0,4.3,9.79,Hardcover,Non Fiction
61,2009,64.0,Ford County: Stories,John Grisham,4306.0,4.4,11.3,Hardcover,Fiction
62,2009,65.0,"Culture of Corruption: Obama and His Team of Tax Cheats, Crooks, and Cronies",Michelle Malkin,1094.0,4.6,9.06,Hardcover,Non Fiction
63,2009,66.0,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,8638.0,4.5,11.04,Paperback,Non Fiction
64,2009,67.0,"Diary of a Wimpy Kid, Book 1",Jeff Kinney,16590.0,4.8,16.97,Hardcover,Fiction
65,2009,68.0,The Graveyard Book,Neil Gaiman,7133.0,4.7,15.2,Hardcover,Fiction
66,2009,69.0,An Echo in the Bone (Outlander),Diana Gabaldon,16893.0,4.8,28.99,Hardcover,Fiction
67,2009,70.0,"The Gathering Storm (Wheel of Time, Book 12)",Robert Jordan,6337.0,4.8,19.81,Hardcover,Fiction
68,2009,71.0,Dreams from My Father: A Story of Race and Inheritance,Barack Obama,7581.0,4.7,16.99,Paperback,Non Fiction
69,2009,72.0,Pirate Latitudes: A Novel,Michael Crichton,2837.0,4.3,14.49,Hardcover,Fiction
70,2009,73.0,The Official SAT Study Guide: For the New SAT (tm),The College Board,267.0,4.5,6.21,Paperback,Non Fiction
71,2009,74.0,Getting Things Done: The Art of Stress-Free Productivity,David Allen,4736.0,4.6,24.95,Paperback,Non Fiction
72,2009,75.0,How to Win Friends & Influence People,Dale Carnegie,79094.0,4.7,10.5,Paperback,Non Fiction
73,2009,76.0,The Official SAT Study Guide,The College Board,1526.0,4.4,41.0,Paperback,Non Fiction
74,2009,77.0,Finger Lickin' Fifteen (A Stephanie Plum Novel) (Stephanie Plum Novels),Janet Evanovich,3294.0,4.6,14.01,Hardcover,Fiction
75,2009,78.0,Sarah's Key,Tatiana de Rosnay,4784.0,4.6,10.83,Paperback,Fiction
76,2009,79.0,From Dead to Worse (Sookie Stackhouse/True Blood),Charlaine Harris,2080.0,4.7,7.99,Mass Market Paperback,Fiction
77,2009,80.0,Wolf Hall,Hilary Mantel,10808.0,4.1,34.23,Hardcover,Fiction
78,2009,81.0,The Hunger Games,Suzanne Collins,42770.0,4.7,22.6,Hardcover,Fiction
79,2009,82.0,The Yankee Years,Joe Torre,425.0,4.6,13.2,Hardcover,Non Fiction
80,2009,83.0,Push: A Novel,Sapphire,1477.0,4.6,23.95,Paperback,Fiction
81,2009,84.0,The End of Overeating: Taking Control of the Insatiable American Appetite,David Kessler,956.0,4.3,14.95,Hardcover,Non Fiction
82,2009,85.0,The Lacuna: A Novel,Barbara Kingsolver,1787.0,4.3,11.52,Hardcover,Fiction
83,2009,86.0,Crucial Conversations: Tools for Talking When Stakes are High,Kerry Patterson,772.0,4.5,17.99,Paperback,Non Fiction
84,2009,87.0,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,Nicholas D. Kristof,2194.0,4.7,10.97,Hardcover,Non Fiction
85,2009,88.0,The Associate,John Grisham,3826.0,4.4,11.95,Hardcover,Fiction
86,2009,89.0,Artisan Bread in Five Minutes a Day: The Discovery That Revolutionizes Home Baking,Jeff Hertzberg,2189.0,4.7,22.72,Hardcover,Non Fiction
87,2009,90.0,Three Cups of Tea: One Man's Journey to Change the World... One Child at a Time (Young Reader's Edition),Sarah Thomson,312.0,4.5,9.99,Paperback,Non Fiction
88,2009,91.0,Pursuit of Honor,Vince Flynn,3525.0,4.7,9.31,Hardcover,Fiction
89,2009,92.0,What the Dog Saw: And Other Adventures,Malcolm Gladwell,2143.0,4.6,23.65,Hardcover,Non Fiction
90,2009,93.0,The Last Song,Nicholas Sparks,3597.0,4.7,13.99,Hardcover,Fiction
91,2009,94.0,Atlas Shrugged,Ayn Rand,14137.0,4.5,17.99,Paperback,Fiction
92,2009,95.0,The White Tiger: A Novel,Aravind Adiga,6013.0,4.3,10.79,Paperback,Fiction
93,2009,96.0,"Now, Discover Your Strengths: The revolutionary Gallup program that shows you how to develop your unique talents and strengths",Gallup,766.0,3.5,17.89,Hardcover,Non Fiction
94,2009,97.0,Same Kind of Different As Me,Ron Hall,4841.0,4.7,16.14,Paperback,Fiction
95,2009,98.0,U is for Undertow: A Kinsey Millhone Novel,Sue Grafton,2801.0,4.6,12.85,Hardcover,Fiction
96,2009,99.0,Catching Fire (The Hunger Games),Suzanne Collins,32459.0,4.7,9.49,Hardcover,Fiction
97,2010,1.0,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy),Stieg Larsson,11051.0,4.7,11.93,Hardcover,Fiction
98,2010,2.0,The Girl with the Dragon Tattoo (Millennium Series),Stieg Larsson,15466.0,4.5,9.49,Paperback,Fiction
99,2010,3.0,Decision Points,George W. Bush,2399.0,4.6,8.96,Hardcover,Non Fiction
100,2010,4.0,The Help,Kathryn Stockett,18068.0,4.8,13.78,Hardcover,Fiction
101,2010,5.0,The Girl Who Played with Fire (Millennium Series),Stieg Larsson,10693.0,4.7,11.12,Paperback,Fiction
102,2010,6.0,"The Ugly Truth (Diary of a Wimpy Kid, Book 5)",Jeff Kinney,10589.0,4.8,11.71,Hardcover,Fiction
103,2010,7.0,StrengthsFinder 2.0,Gallup,7082.0,4.1,18.29,Hardcover,Non Fiction
104,2010,8.0,Mockingjay (The Hunger Games),Suzanne Collins,37034.0,4.6,9.08,Hardcover,Fiction
105,2010,9.0,Women Food and God: An Unexpected Path to Almost Everything,Geneen Roth,1967.0,4.4,13.92,Hardcover,Non Fiction
106,2010,10.0,"Publication Manual of the American Psychological Association, 6th Edition",American Psychological Association,12674.0,4.5,24.29,Paperback,Non Fiction
107,2010,11.0,"Autobiography of Mark Twain, Vol. 1",Mark Twain,612.0,4.4,22.0,Hardcover,Non Fiction
108,2010,12.0,The Big Short: Inside the Doomsday Machine,Michael Lewis,5893.0,4.7,18.24,Hardcover,Non Fiction
109,2010,13.0,Food Rules: An Eater's Manual,Michael Pollan,2494.0,4.5,11.57,Paperback,Non Fiction
110,2010,14.0,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,33629.0,4.8,14.54,Hardcover,Non Fiction
111,2010,15.0,"Dead in the Family (Sookie Stackhouse/True Blood, Book 10)",Charlaine Harris,3296.0,4.6,9.03,Hardcover,Fiction
112,2010,16.0,Sh*t My Dad Says,Justin Halpern,1781.0,4.7,14.99,Hardcover,Non Fiction
113,2010,17.0,Crazy Love: Overwhelmed by a Relentless God,Francis Chan,1920.0,4.7,16.48,Paperback,Non Fiction
114,2010,18.0,The Short Second Life of Bree Tanner: An Eclipse Novella (The Twilight Saga),Stephenie Meyer,6165.0,4.7,10.59,Hardcover,Fiction
115,2010,19.0,Life,Keith Richards,4699.0,4.6,13.8,Hardcover,Non Fiction
116,2010,20.0,Cutting for Stone,Abraham Verghese,6790.0,4.6,12.0,Paperback,Fiction
117,2010,21.0,The Daily Show with Jon Stewart Presents Earth (The Book): A Visitor's Guide to the Human Race,Jon Stewart,576.0,4.5,12.89,Hardcover,Non Fiction
118,2010,22.0,The Official SAT Study Guide,The College Board,1526.0,4.4,41.0,Paperback,Non Fiction
119,2010,23.0,"Game Change: Obama and the Clintons, McCain and Palin, and the Race of a Lifetime",John Heilemann,1358.0,4.5,7.92,Hardcover,Non Fiction
120,2010,24.0,The Immortal Life of Henrietta Lacks,Rebecca Skloot,16936.0,4.7,14.19,Hardcover,Non Fiction
121,2010,25.0,"The Lost Hero (Heroes of Olympus, Book 1)",Rick Riordan,11549.0,4.8,14.53,Hardcover,Fiction
122,2010,26.0,Teach Like a Champion: 49 Techniques that Put Students on the Path to College,Doug Lemov,860.0,4.5,22.99,Paperback,Non Fiction
123,2010,27.0,Outliers: The Story of Success,Malcolm Gladwell,22209.0,4.7,16.04,Hardcover,Non Fiction
124,2010,28.0,Catching Fire (The Hunger Games),Suzanne Collins,32459.0,4.7,9.49,Hardcover,Fiction
125,2010,29.0,"The Five Dysfunctions of a Team: A Leadership Fable, 20th Anniversary Edition",Patrick Lencioni,6296.0,4.6,20.72,Hardcover,Non Fiction
126,2010,30.0,Good to Great: Why Some Companies Make the Leap and Others Don't,Jim Collins,5803.0,4.5,16.5,Hardcover,Non Fiction
127,2010,31.0,Three Cups of Tea: One Man's Mission to Promote Peace - One School at a Time,Greg Mortenson,3497.0,4.4,11.49,Paperback,Non Fiction
128,2010,32.0,"The Road to Serfdom: Text and Documents--The Definitive Edition (The Collected Works of F. A. Hayek, Volume 2)",F. A. Hayek,2406.0,4.7,17.0,Paperback,Non Fiction
129,2010,33.0,The Confession: A Novel,John Grisham,7914.0,4.4,9.35,Hardcover,Fiction
130,2010,34.0,"Delivering Happiness: A Path to Profits, Passion, and Purpose",Tony Hsieh,3242.0,4.6,16.97,Hardcover,Non Fiction
131,2010,35.0,A Patriot's History of the United States: From Columbus's Great Discovery to the War on Terror,Larry Schweikart,577.0,4.7,44.5,Paperback,Non Fiction
132,2010,36.0,"The Last Olympian (Percy Jackson and the Olympians, Book 5)",Rick Riordan,14955.0,4.8,10.44,Hardcover,Fiction
133,2010,37.0,Switch: How to Change Things When Change Is Hard,Chip Heath,3912.0,4.6,16.99,Hardcover,Non Fiction
134,2010,38.0,The Art of Racing in the Rain: A Novel,Garth Stein,16418.0,4.7,9.8,Paperback,Fiction
135,2010,39.0,The 5 Love Languages: The Secret to Love That Lasts,Gary Chapman,7012.0,4.7,23.99,Paperback,Non Fiction
136,2010,40.0,"Broke: The Plan to Restore Our Trust, Truth and Treasure",Glenn Beck,531.0,4.5,9.07,Hardcover,Non Fiction
137,2010,41.0,"The Red Pyramid (The Kane Chronicles, Book 1)",Rick Riordan,5025.0,4.7,10.61,Hardcover,Fiction
138,2010,42.0,Percy Jackson and the Olympians Paperback Boxed Set (Books 1-3),Rick Riordan,1223.0,4.8,18.9,Paperback,Fiction
139,2010,43.0,Little Bee: A Novel,Chris Cleave,1902.0,4.2,10.2,Paperback,Fiction
140,2010,44.0,"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",Ina Garten,1371.0,4.8,15.79,Hardcover,Non Fiction
141,2010,45.0,George Washington's Sacred Fire,Peter A. Lillback,612.0,4.6,29.22,Paperback,Non Fiction
142,2010,46.0,Radical: Taking Back Your Faith from the American Dream,David Platt,2727.0,4.7,9.21,Paperback,Non Fiction
143,2010,47.0,"Towers of Midnight (Wheel of Time, Book Thirteen)",Robert Jordan,7325.0,4.8,21.49,Hardcover,Fiction
144,2010,48.0,Sarah's Key,Tatiana de Rosnay,4784.0,4.6,10.83,Paperback,Fiction
145,2010,49.0,The Hunger Games,Suzanne Collins,42770.0,4.7,22.6,Hardcover,Fiction
146,2010,51.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,1676.0,4.6,19.99,Paperback,Non Fiction
147,2010,52.0,Cleopatra: A Life,Stacy Schiff,1586.0,4.2,12.0,Hardcover,Non Fiction
148,2010,53.0,Freedom: A Novel,Jonathan Franzen,2718.0,4.0,12.23,Hardcover,Fiction
149,2010,54.0,Freedom,Jonathan Franzen,2718.0,4.0,17.48,Hardcover,Fiction
150,2010,55.0,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher McDougall,11833.0,4.7,18.49,Hardcover,Non Fiction
151,2010,56.0,Fall of Giants (The Century Trilogy),Ken Follett,18702.0,4.5,16.98,Hardcover,Fiction
152,2010,57.0,"Eat, Pray, Love: One Woman's Search for Everything Across Italy, India and Indonesia",Elizabeth Gilbert,8494.0,4.4,9.49,Paperback,Non Fiction
153,2010,58.0,"Eat Pray Love: One Woman's Search for Everything Across Italy, India and Indonesia",Elizabeth Gilbert,8494.0,4.4,9.27,Paperback,Non Fiction
154,2010,59.0,Tao I: The Way of All Life,Zhi Gang Sha Dr.,88.0,4.3,27.57,Hardcover,Non Fiction
155,2010,60.0,Chelsea Chelsea Bang Bang,Chelsea Handler,1045.0,4.4,9.65,Hardcover,Non Fiction
156,2010,61.0,Let the Great World Spin: A Novel,Colum McCann,1778.0,4.3,8.58,Paperback,Fiction
157,2010,62.0,The Pioneer Woman Cooks: Recipes from an Accidental Country Girl,Ree Drummond,5477.0,4.8,14.52,Hardcover,Non Fiction
158,2010,63.0,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,5732.0,4.4,12.99,Paperback,Non Fiction
159,2010,64.0,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,3678.0,4.6,10.33,Paperback,Non Fiction
160,2010,65.0,The Belly Fat Cure: Discover the New Carb Swap Systemâ„¢ and Lose 4 to 9 lbs. Every Week,Jorge Cruise,1071.0,4.1,35.3,Spiral-bound,Non Fiction
161,2010,66.0,"The Battle of the Labyrinth (Percy Jackson and the Olympians, Book 4)",Rick Riordan,13936.0,4.8,7.99,Paperback,Fiction
162,2010,67.0,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",Timothy Ferriss,18929.0,4.5,13.39,Hardcover,Non Fiction
163,2010,68.0,"Full Dark, No Stars",Stephen King,3418.0,4.6,19.59,Hardcover,Fiction
164,2010,69.0,Sizzling Sixteen (Stephanie Plum Novels),Janet Evanovich,3421.0,4.6,11.37,Hardcover,Fiction
165,2010,70.0,The Grand Design,Stephen Hawking,2790.0,4.5,15.99,Hardcover,Fiction
166,2010,71.0,The Overton Window ,Glenn Beck,1311.0,4.6,15.0,Hardcover,Fiction
167,2010,72.0,"Jesus Calling, Padded Hardcover, with Scripture references",Sarah Young,31196.0,4.9,7.53,Hardcover,Non Fiction
168,2010,73.0,Spoken from the Heart,Laura Bush,668.0,4.6,12.6,Hardcover,Non Fiction
169,2010,74.0,Diary of a Wimpy Kid Do-it-yourself Book,Jeff Kinney,9371.0,4.8,21.98,Hardcover,Fiction
170,2010,75.0,The Book of Awakening: Having the Life You Want by Being Present to the Life You Have,Mark Nepo,3959.0,4.7,15.5,Paperback,Non Fiction
171,2010,76.0,"Mastering the Art of French Cooking, Volume I: 50th Anniversary Edition: A Cookbook",Julia Child,7568.0,4.8,28.49,Hardcover,Non Fiction
172,2010,77.0,Safe Haven,Nicholas Sparks,10931.0,4.7,14.77,Hardcover,Fiction
173,2010,78.0,"Change Your Brain, Change Your Body: Use Your Brain to Get and Keep the Body You Have Always Wanted",Daniel G. Amen,853.0,4.5,14.3,Hardcover,Non Fiction
174,2010,79.0,"The Kind Diet: A Simple Guide to Feeling Great, Losing Weight, and Saving the Planet",Alicia Silverstone,1572.0,4.5,18.93,Hardcover,Non Fiction
175,2010,80.0,Decoded,Jay-Z,1514.0,4.7,44.99,Hardcover,Non Fiction
176,2010,81.0,The Glass Castle: A Memoir (book),Jeannette Walls,19006.0,4.6,12.06,Paperback,Non Fiction
177,2010,82.0,The Shack: Where Tragedy Confronts Eternity,William P. Young,23392.0,4.7,13.4,Paperback,Fiction
178,2010,83.0,"Breaking Dawn (The Twilight Saga, Book 4)",Stephenie Meyer,16912.0,4.7,14.3,Hardcover,Fiction
179,2010,84.0,Sookie Stackhouse 8-copy Boxed Set (Sookie Stackhouse / Southern Vampire),Charlaine Harris,1234.0,4.7,23.23,Mass Market Paperback,Fiction
180,2010,85.0,The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,14884.0,4.7,10.42,Paperback,Fiction
181,2010,86.0,Hotel on the Corner of Bitter and Sweet,Jamie Ford,6239.0,4.6,13.49,Paperback,Fiction
182,2010,87.0,"The 4 Hour Body: An Uncommon Guide to Rapid Fat Loss, Incredible Sex and Becoming Superhuman",Timothy Ferriss,6580.0,4.4,15.96,Hardcover,Non Fiction
183,2010,88.0,Crucial Conversations: Tools for Talking When Stakes are High,Kerry Patterson,772.0,4.5,17.99,Paperback,Non Fiction
184,2010,89.0,"Happy Ever After (Bride Quartet, Book 4)",Nora Roberts,2206.0,4.7,11.25,Paperback,Fiction
185,2010,90.0,A Guide to the Project Management Body of Knowledge,Project Management Institute,726.0,4.4,24.33,Paperback,Non Fiction
186,2010,91.0,The Book Thief,Markus Zusak,34536.0,4.7,6.99,Paperback,Fiction
187,2010,92.0,The Catcher in the Rye,J. D. Salinger,30925.0,4.5,13.49,Paperback,Fiction
188,2010,93.0,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet, Weight Loss, And Long-term Health",Thomas Campbell,5331.0,4.7,24.0,Paperback,Non Fiction
189,2010,94.0,American Assassin: A Thriller (A Mitch Rapp Novel),Vince Flynn,8352.0,4.6,18.47,Hardcover,Fiction
190,2010,95.0,Rework,Jason Fried,5996.0,4.5,13.99,Hardcover,Non Fiction
191,2010,96.0,In Defense of Food: An Eater's Manifesto,Michael Pollan,2701.0,4.6,10.98,Paperback,Non Fiction
192,2010,97.0,Squirrel Seeks Chipmunk: A Modest Bestiary,David Sedaris,935.0,4.1,12.92,Hardcover,Fiction
193,2010,98.0,Who Moved My Cheese,Spencer Johnson,16756.0,4.6,16.13,Hardcover,Fiction
194,2011,1.0,Steve Jobs,Walter Isaacson,12780.0,4.7,17.33,Hardcover,Non Fiction
195,2011,2.0,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Todd Burpo,17368.0,4.7,10.24,Paperback,Non Fiction
196,2011,3.0,"Cabin Fever (Diary of a Wimpy Kid, Book 6)",Jeff Kinney,11127.0,4.8,10.99,Hardcover,Fiction
197,2011,4.0,StrengthsFinder 2.0,Gallup,7082.0,4.1,18.29,Hardcover,Non Fiction
198,2011,5.0,The Hunger Games (Book 1),Suzanne Collins,42770.0,4.7,11.69,Paperback,Fiction
199,2011,6.0,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,33629.0,4.8,14.54,Hardcover,Non Fiction
200,2011,7.0,Inheritance: Book IV (Inheritance Cycle),Christopher Paolini,9010.0,4.7,15.0,Hardcover,Fiction
201,2011,8.0,Go the F**k to Sleep,Adam Mansbach,20243.0,4.8,14.35,Hardcover,Fiction
202,2011,9.0,Mockingjay (The Hunger Games),Suzanne Collins,37034.0,4.6,9.08,Hardcover,Fiction
203,2011,10.0,Game of Thrones Boxed Set: A Game of Thrones/A Clash of Kings/A Storm of Swords/A Feast for Crows,George R.R. Martin,6354.0,4.6,54.98,Mass Market Paperback,Fiction
204,2011,11.0,Catching Fire (The Hunger Games),Suzanne Collins,32459.0,4.7,9.49,Hardcover,Fiction
205,2011,12.0,The 17 Day Diet: A Doctor's Plan Designed for Rapid Results,Mike Moreno,3104.0,4.3,16.97,Hardcover,Non Fiction
206,2011,13.0,A Dance with Dragons (A Song of Ice and Fire),George R. R. Martin,17252.0,4.5,24.31,Hardcover,Fiction
207,2011,14.0,"The Son of Neptune (Heroes of Olympus, Book 2)",Rick Riordan,11657.0,4.8,9.99,Hardcover,Fiction
208,2011,15.0,Killing Lincoln: The Shocking Assassination that Changed America Forever (Bill O'Reilly's Killing Series),Bill O'Reilly,10849.0,4.7,9.99,Hardcover,Non Fiction
209,2011,16.0,"Publication Manual of the American Psychological Association, 6th Edition",American Psychological Association,12674.0,4.5,24.29,Paperback,Non Fiction
210,2011,17.0,The Help,Kathryn Stockett,18068.0,4.8,9.98,Paperback,Fiction
211,2011,18.0,The Immortal Life of Henrietta Lacks,Rebecca Skloot,16936.0,4.7,12.1,Paperback,Non Fiction
212,2011,19.0,11/22/63: A Novel,Stephen King,3115.0,4.7,16.43,Hardcover,Fiction
213,2011,20.0,The Official SAT Study Guide,The College Board,1526.0,4.4,41.0,Paperback,Non Fiction
214,2011,21.0,"Jesus Calling, Padded Hardcover, with Scripture references",Sarah Young,31196.0,4.9,7.53,Hardcover,Non Fiction
215,2011,22.0,The Hunger Games Trilogy Boxed Set,Suzanne Collins,27185.0,4.8,59.9,Hardcover,Fiction
216,2011,23.0,Cutting for Stone,Abraham Verghese,6790.0,4.6,12.0,Paperback,Fiction
217,2011,24.0,Tina Fey: Bossypants,Tina Fey,8169.0,4.3,10.28,Hardcover,Non Fiction
